owner,campaigns,lfp_campaigns
Hi5H4WSkI2TUmcdxBoVUx7fIpOW2,3,1
Hi6O3pl4KxhhttV4PIwbEQILkFa2,8,1
Hi9ORuSk1YURSLIZHJIr7mKWYi03,1,0
HiAZ4nvtOTYa16dyPDT5xNaVz4T2,1,0
HiCLFm9kazMmblXhZFMcZqjD1jT2,1,0
HiINz39VFYgQKqKcRsk9gXxnlX52,1,0
HiJK7ImuIFX5JuYJubXYcUZIZAb2,2,1
HiPFpEY3JpP4TriAzYLiVxNSZod2,1,0
HiSrFvxhDAXaVmXV1XQzyLV6EEf1,2,0
HiT0UP54zOTXxO9sjjpqhUQLjLy1,1,0
HiWTW4poYRa7eVxnVLddoKgQ8Lz2,1,0
HiZBHjsOSbNHg0xT6C3R6FNQBuc2,1,0
HibAPL2pbrRUPlqBKTTfJEoS00j2,1,0
HidxMPkKmeRaOreGDrbJ6ZYfILH2,2,0
HihKd8KypOSQR7eGNoMlvAKObeL2,1,0
HipzjHALT8Z4LkvSKrJwwFjplvE2,1,0
Hiue6vv0gqZkZx6q43Y3j0k5uKH2,1,0
HiueiqZ3bEhsQu9PeK6kqKXroCL2,1,0
HiuuMM4mqiRkrfPaI4IwzRgfaEh2,1,0
HiwtYRLdVkVQp75x2g6lTvWJKYh2,1,0
HiynrrIZ5KSjvY6pI2jP8LfEFxc2,1,0
Hiyxc9XC05OwXdXOU8J6kpx53Fv1,4,1
Hiz4Fmgjo2cT6uVlHWIjoQih83Q2,2,0
Hj1dJoUqkSSZF0ZnRRhdfQFh8bk2,4,0
Hj7NPE9TePZiiqJPNqpCMahfOR83,50,5
Hj8lBchaKiUc5NEY4woLfpIUy7E3,2,0
Hj93zL7qwaPdtKN9AzWK6tclGfB2,1,0
HjBotDej4ZcNf7oGvH93rhIPokD3,1,0
HjDpzfFUcuYhULVeKBoYzMYQR2W2,1,0
HjFc6AmutHTPtELv1GtkcjcaxjX2,1,0
HjGYRR4hkuQHFNvhE509nVF1uq52,3,3
HjLA5Kd4z7XC0rWkaJai7PQQLys2,4,0
HjO1p2Nh9zXezUZe7wJvl7YDUPh1,1,0
HjQyOOQWncdn4WrZ2ZLAeArFQ692,1,0
HjR7iKsXsyU9ptif9qPDXycJ8Vy2,1,0
HjU1nLQ3cmQXb0m370KeuNpR8FN2,1,0
HjVTpJR46CThUHeY2kvlmfEhQe92,1,0
HjW1qbRVXDSrKUZbi4jnQI7C7Jq2,1,0
HjWSWCrjbNM8GgAYdmd0gq49WHU2,1,0
HjWXH4N0rVWqusQnypxOxxiody52,1,0
HjZRzg2y5IeSkgUDzRVWYe9FTaS2,5,0
HjbNsOD70kfrnFdPnHiAmZ8hmcn2,1,0
HjbqMoP5UkUyYtQfcACNq3zxo003,2,0
HjdWNk3k7mRq6bOd3yaPIu3hYgJ2,1,0
HjfMwVGrv3YSxTS8OTvcTHi4rNS2,1,0
Hjiod6V7h7h2Md8qi0YeKGrjhy53,1,0
HjjdsfuVUVTfTqgziZaxXSUlkN82,3,1
Hjn0sqs8i9fN5KQZ5UrtpropedG3,1,0
Hjnhn3YQqof2LFN8mpwfnOcJ1MI3,1,0
HjpgBquTemY00WEVVnff0JdCqRT2,1,0
Hjph1bgfxqM7yqeN655YJ2qrOye2,1,0
HjqMlJToAXWuYJI5EnB3EhmTfyG3,1,0
Hjr4zKNj9VWwreLZMCYxnD8rYEk2,1,0
Hjt8YcrnJINiJ0HactnbPKoNPT93,2,0
Hjthyo58JZeeKOE9GkSZKrCpeE73,1,0
Hju3WE77obUpQV8ZQ9iRiMrgOR02,1,0
HjwMmK2EwfOaSDmsS6QOZuCy8Dg1,1,0
HjweIFn3RcahUAdU5YTXWUdfrzF2,1,0
HjyInh8Quwg5rU87ogQ4L9AN0883,1,0
Hk0NVL1rHSRruUyCDtMMvHLJQ662,1,0
Hk510cw3eaSRDLjp0wpOq1129Lg2,1,0
Hk6IQapwO4Qy71Tm9c2I0XhH5re2,1,0
Hk7yxQU6TYXIcAwRXf5oIe2XadC2,1,0
HkAoX3FdxNM9XoTun8zYv26NPjh1,1,0
HkFUJ58P75O1mQJ4GoHTHPM7Zyl1,1,0
HkGpk1aOUwOo6fDFo9olmU8veSf1,1,0
HkLLk5BEbudFXl4lErvVrl6XdcR2,1,0
HkM2B83U6dXwbbMiCFKyN30mm033,1,0
HkNjZKkvT0h7hUPCamQGi6i3B6N2,2,0
HkOr6kkFzuhEQmlRvOMOtghBH972,1,0
HkOvmKR3uzZcpo7JN0F769SPssf2,1,0
HkQYLSe3u8XSyPRBeNa38XHGBFl1,1,0
HkR7ZQeVx1hb5JwJHfuVFmZKiEL2,1,0
HkU1TLMaPYfuqtwEe6AGinDN9h43,1,0
HkVWbVAZLffzAbY3JknvQin7Abh2,1,0
HkbEcVn1XUWj8sOwvvg7j0r9vne2,1,0
Hkdx8o5q3yfrFV6cDFblRBN0h6o2,1,0
Hkk2o5Vi5kO7fekoEbSswzL0QB23,1,0
HklML6FXQITwIey8JfeM4uMO6wG2,1,0
Hkm0ynAr2ZbYGPNa6wf0rUi3XCO2,1,0
HkqZW8Jbj6SRzh1WT7bBEMVI3Ee2,2,0
HkrFkCXljTWn2Hxi8R6KMDRL9j83,1,0
HkryHB39mPNht1mXUGe7CsmZAX03,1,0
HktIN1b1fsMpMKqEnuKWRWiCv4J3,4,0
HkuWsUMQ3SRUttgcJQEJpAWePGm1,2,0
HkuctXfmhbgrQK0Klk28yJqcxTa2,1,0
Hkw7nIamU7YMbcGaojAGyBkxyJm1,2,0
Hkx7TXAIXmRENTCC0rzQAsfB27C2,2,0
Hl1qqodnbBPJAfrAg5MRd5orZ5m2,1,0
Hl2qDQB1jahLqEnuY6rTjqr5FsP2,1,0
Hl568XGZaVZUM3nNsYw5Zo81ayZ2,1,0
Hl5LGdy2sjXrOHlvmJchWtqN84q1,1,0
HlDmv1ARabNrvznzIRajI6JzFIP2,1,0
HlMfx1MksOVutOJRN64VO94tts53,1,0
HlOevpV9YqMSIYSMPUJQdDuoosj1,1,0
HlQtA8ZpRgWnw75BeYHvHiEMC4R2,1,0
HlRbV3W0RJMBjt3nhvsqmknq4fq1,1,0
HlSwcQdA3xRcFuq3wGqCgqm5vto1,1,0
HlXRpkXQJ0R2D8XxdIEEIElMrWu2,1,0
HlXeXzB7dgYfbtB0s65bvRwGyhf2,1,0
HlZqZhobaJgxKyOdUWdUxnpyUAI3,1,0
HlaDcLKnlETXaOXtPFDbestZqYH3,5,0
HlbOKyY1cDXE5D1dky68uNzmEYh1,1,0
HldvNt3RRGfqXQcf5HGcG88ijTE2,1,0
HlgyxgXPKgV8EqbETnIF4MOT7rs2,1,0
HlifGPeocWg5BFD2PS0pNB2eM3b2,2,1
Hllvp4z60Ne1rvq56s6NObkodFn1,2,0
HlnOj5BZi8UbGp7HmdhNX83mjGC3,1,0
Hloa0EdhbwUkbiCfF034xSL968v1,1,0
HltJrgHT6jbADv9ZeL0u4K22gbC3,12,0
Hlw60rEN3LW8voFBKAYvU61JJhG3,1,0
Hlx0hKJfUJgCBYHdLhqajwBHiwc2,1,0
HlziddWWyJguLNb6wQJtWnAiTcB3,2,0
Hm1CvWwXBESuptknZRq6K6P62of1,1,0
Hm3LOLG22sN9w0Yrcxjvbf41Uh63,1,0
Hm3eLsKZFraCySUjbMtlQPnPP0o2,1,0
HmDPLFFbSRhxFhs8lZxmd1cIf6Z2,1,0
HmFtgQILyJg0wlio9XyqPtjAPGp1,1,0
HmGCQpMfzKediqeIxdppzbllhc12,20,0
HmKbXbyKOfabWfa9mldAxWe1sCp1,1,0
HmKoQ4p2OQYbogOtin5spNjm4Ay2,1,0
HmLb3pYapoaOFpzzWXHVtqtOJcx1,1,0
HmLgiNFBSzfpW0wsGfNPruTzgBL2,2,0
HmN9aBBXnDUZABzGKbPW8XSRdAz2,27,0
HmOqtaf9QAUmLTa8gi6jImnC20w1,1,0
HmQlDLrwtQcH0Opmtt0U9bblXj33,1,0
HmR4tBmw4oO6rpaT8SQcPqFEBYO2,1,0
HmUR0MKVxngjlccly589Hjb0q1u1,2,0
HmXV3pkhzmPEkfjH3mOChxa25c03,2,1
Hma5fNNIYUgNIRt7dlguKode2ms2,1,0
HmfFci9muyVmI1JvTNjAeL279gr2,37,1
HmgEZoUgWvP6viUu8mS18QwZ6fl1,1,0
Hmgp68tpY5MG98LvHd7uycgSGq63,6,3
HmikCBS7odR3qyuPERbcVztTZXp1,1,0
HmrLcQtvUjXKc23tWYpR0ANaM343,1,0
HmsoALp072UO8jbNFEtGIJp3eVb2,1,0
HmwqP2Y9RUbC3FC2nllQYrzfHen1,1,0
HmxGipsYd0gCZYtOQQrSTjfKcmO2,1,0
Hn1K6ky3Gmf6HiSx6a34nuVjWJo1,4,2
Hn2xGMveuOMvEKxYKbqPoTeJcHq2,5,0
HnAwk0WI5ZO72ser86NDcADQjOR2,1,0
HnDWZNBCVUOj0BDC56PSwfqtWyp2,1,0
HnFZIrU5q3hHEgX7sGwkUrShzn32,1,0
HnKzAZDM90biFEYMe4Qmt6pZn6k2,1,0
HnQobaGCklaL0Lzf08UJvMa6l9F3,1,0
HnRFuxTjhgSi2DfvcIWfw9o9qlg1,1,0
HnTfW0KxQXQONE9YsEfD0D6ynoZ2,1,0
HnUCeU40ZAaODn2bl4vk5jDShXQ2,1,0
HnW0GyC23Id3XdA7cKMt4TK89Z12,1,0
HnXsDVc3J2MaMGd4fmZtjEktxnW2,1,0
Hnc7guwly3eaK5Fl39YiUZ3vUNa2,1,0
HncxsWahrHa1fYDRRQYgksWclvh2,1,0
HnfUzHtcH6hFnSx6uwq2iVKECkq1,1,0
HngAP9nFo6PcoRuNOOR4evoPZKm1,2,1
HnpbzcsrOmXRxZUFNu71vwihjRB2,1,0
HnpyIBr5BZWwmapAgCgi0YAIXwt2,1,0
HnrBcKJYxneuK0qntljX29mQnjl1,4,1
HnrSsCdc8jPKDx2qKuCkqYxYLaT2,1,0
HntK6olyYEW1XfKKwNvgu3IRj4I2,1,0
HnuHHqHCEkOihbTYMzgdClyy43I2,1,0
HnuXFQktUGXurTf9WDF19zv3WoF2,1,0
HnvVy9BDQXYnl2DvjaAR1fkfvUt1,1,0
HnyKPbiM0fZfAecGrVvxuqqjVD02,1,0
HnyfPLduGMU3U2QgM5P8aFqGb4p2,1,0
Hnz1Ga5A0UXddU3EH08Wd3CMf0h2,3,0
Ho3UJTRySpaTYsbHfar47JFWO7M2,1,0
Ho6Y3dAC0STFPF0CsngDry7fvRI3,2,0
Ho77TJfOk1gx5F0UyADBeFvujNC2,1,0
Ho8feQwDeXa1bJyZHg1rGMU2nkj2,1,0
HoBgyvQctMXM4Di6228Tsj9r9Ct2,7,2
HoFOET7HZ4h3M8Ih026EfAwxbXI2,1,0
HoGaUEz9VxbGiq234IxWbZaH49v2,3,0
HoH1eKFzwzLe1cQH1hhPkXyqRXU2,1,0
HoOTLP3nE7YCzJqWzk1ozxi3qWI3,1,0
HoQ2NEi24DRavUPZ9VLerwEK5WW2,1,0
HoQ8kknWPEdAEcIlib7wvThpRrr1,2,0
HoRnpGJ9dCME1PkUVsZhKJezOHq1,2,0
HoSWUo6yRvYmgeelpFjSD9hgFK03,1,0
HoYt1h5qzugVQV7c9W0VpGkkvKI2,1,0
HodBaYzUWuaCVAImMd30569GmxC2,1,0
HoeVKRO4j6VC1ueGVOujqrQiJRi1,3,0
HofPWsbH2fWxrq7otGxuA2LIxU73,1,0
HolEt2hq9IWLSr1GWWm6u5VaSy32,1,0
Hoxf7JMQWLOglOYkePtsw4YFoYh1,1,0
HozNHxPo2eUEctvyInihB0iS1NN2,1,0
Hp3L17YBR6gvNlc17UpTO89nGFz2,12,2
Hp5y7VVQJidP9AxVPXjNOb7WCZ53,1,0
Hp7D71Qq0lc1CjL8hbCvXG6CkUG3,1,0
Hp9ZcHR06NXL7UXUIu1q1jdsdvx2,1,0
HpCeEYQsESRDcfyRhrgYQQxiLMg2,1,0
HpKYaJuC0BTTNGfQ3m9pDVZr4NU2,1,0
HpMKwcMHwSP13lAr67hXn45azyo1,2,0
HpMOFySjOFVX12jOfrszSN4ufC12,1,0
HpReLB77PIPIKRu1B7TjzmAM7Yo1,1,0
HpVdr9FrIWcz2yIePNyMaKlFmYr1,2,0
HpaxR4NnRwbxmYehsJGyZZnQeg03,1,0
HpdVRpwHl9dzbnwFjNva7prbrlc2,2,0
Hpe6sHCwUDg3Ngrmot7S2n5bIHA3,1,0
HpfFCOtk5iZIvCvbbPe6PRFVeqn1,1,0
Hpg8PtLIOyNis50aUWTwfi79loJ2,1,0
HplbGGTAkPbcW04J3EFvYiXoJpf2,2,1
HploVOBBv9dm9rCkHuecpVj9HWC2,1,0
Hpotz2emc8TYercAgQdOFxegIb02,1,0
HprAW68XjXgBGdnmtDTkRT5FtzB2,2,0
HprnB4WynYVR7Iw2bxRP3WKXSl72,1,0
HpslNE6muMNDR2UnkfbUffWLvKi1,1,0
HptGWVOQ4ggh0P1MQrvpZHU0M7o1,1,0
HpyfNj1QtHMDwgR0HswDicshJ8v1,1,0
Hq2T26IaJ2XtUBr6FRluXBJnX342,1,0
Hq5ceCYSCZd8GtznKsUo6alsPfB3,2,0
Hq60TdTt1mcOidB1OfEGOZ4vnop1,1,0
Hq7q7xJv0gScXul2sxxEK1jaKRT2,1,0
HqAZtfnclregsdYdh1faKMS1ANn1,1,0
HqBJ3fFB5YNlElUCiN4Qu4vE3ZS2,1,0
HqCj4cCrurUeYvvc1pzbSJMVv0u2,1,0
HqCs4Na9q0amlNQER4SaIG0BOAp2,2,0
HqEZryQqXNZNXPW9dhhmcjIOWuO2,1,0
HqF1gnLS2RXWzgZKhZH9Z2ElU4A2,1,0
HqFbkoYDXlfvG2t5p1yf9Z9YlOP2,2,0
HqGGi59gk3anL4OaoEHmWfZzQvv2,2,0
HqLf6ChBh7OjRsJXzjXqWQvra673,1,0
HqRbgSEgn3UZF3r3RewSH9FiiZ72,3,0
HqWa2XqbcrWeW6zhzWqPCMu9mi82,5,0
Hqanucqkh6ZzyPyamLlvNAEc0WC2,1,0
HqbqyaZXjrUUxZRS7ypv8ohv2Dy1,1,0
Hqd7H1MvrDTSkyMbCdxJmEsbIqY2,2,0
HqdBCtul8YThl0ZU7YNhKLaS9yG3,1,0
HqiyALd7KeVABUYBerIec8mUYKy1,1,1
HqqIV649GoOaMaYWTrwlENkbTf33,1,0
HqrCZOObiQanuHHawPuUG1hHZrz2,2,2
HqxGM7TVIyQahuiMZlZYtHXhrDG2,1,0
Hr1cDakvoZhr0HGHDy2BVyUilBK2,1,0
Hr1hXic7LEffYW61NYc5VALTKKI3,1,0
Hr1yMR8a49WSdHk3GK2kNuqnn8G3,1,0
Hr325R3uRwfZRjz9rgz8AKs0Kch2,1,0
Hr3CVO91uYOHt5n6wGvl4gsZ2eI3,1,0
Hr6BwJsldweEtM0xfwNu573ISc93,1,0
Hr77TCNnJshi9qHtSwVY2bySAbs1,1,0
Hr8VpC4WVNeNSwR3KhZLXLh76PN2,1,0
Hr90y2eKGGTD9cHzKrfZxjjvJXH3,2,0
HrBpfaThb2ORORI5a2GyNYapAaU2,1,0
HrDF7E5ER5bNE9m0Sb192X6063h1,7,0
HrEoCELTHEMN2BRmP9KyRyBuNqP2,1,1
HrFcXmRwA2UdOVXsheIVk4kiJPA3,1,0
HrH7kYEOdGOZwBlIPNTdSH1YOYC3,1,0
HrIww9CI6RVYWJogV6wPQ0jwdBG3,1,0
HrLK0ZExtJg5s7HvyUZiXJZ7If32,1,0
HrNJxYPpNMeUN0O2ZERHRZjHQr13,1,0
HrNN9Pnf75Tr49JfAbWAH8nq8hM2,1,0
HrOqhnbKecQ1iiQmM8MUb5y2acB2,1,0
HrTwRlTikNP5okr6nfI0SYmN8Sj1,1,0
HrVyNv5dCwXcCSckBfQONID6pjr1,28,5
HrXxr6fA6MbKdoZifhRXTMTSD2k2,1,0
HrZzNCN3lJh2xVfe4PPUhPGGgS73,1,0
HrdU5dC1IbVRdltpxKwamobwdbj1,1,0
HrhGDdzlt9dDPePjuzQmijTY7r53,1,0
HriyAuwRb0NGJdPQWhcgYBNtr602,1,0
HrjA7pMRgeWHFuhlyfa2CgIJIFc2,1,0
HrkTu2hG4DS3Z4gozvrQMfjUWyF3,1,0
HrkbwLzpQYbk8NlWTX0JSyDqgJx1,1,0
Hry8DtDDYBS4AN26lyW8fpcuc6n2,1,0
Hs0gKmG6EBNRBHv6SekehMMCDxR2,2,0
Hs3qHPdZ1nVSJAYqF4X3A4CEKqM2,1,0
Hs4rqaeEZxTdZLqQEXzXC9oSgpu1,1,0
Hs72RJEuLraje6RtGGJnh5F30FY2,1,0
Hs9q6a7LOWO1OhhS20pXgewFGIB2,1,0
HsDhZXJ8PWUtGyoI6UCjwX3DPOE3,1,0
HsDu5tExJETWglTxHDO9xBSBMnn2,1,0
HsEjDmOVzuTG2uGD5xCXXB2PKVt1,1,0
HsFKVK2nwQZDWWyJh1jxRYOPDJe2,1,0
HsFKWzav0xW6B8JIgnlwBrdZwkV2,1,0
HsHdxFdONnexKustzm0SN2KKaGv2,1,0
HsWQJ6aC4BcjnLLJccGENvy6Vfu2,1,0
HsYD4o6x2OSPYQhS29HssnIjSbz2,1,0
HsYoIJ79kYOcL5mDCPcU3C6qTKR2,1,0
HsZenQs5ryaAYq2xjCuQz2s7Iam1,1,0
HslhFDVq7FONQ3YjS1e5EnABcWj1,1,0
HssAJnwksYUKTCDNUHv4XbIndi72,1,0
Ht3EWTbcswgTDJFL0zGFjGwt07h2,1,0
Ht5f4bsOfAfGdz5SAvJNLHjSoPo2,1,0
HtAYKYr4PFbbldWofrEHxIavGwV2,1,0
HtAfPE5hNAh0TxfLKlhtTH3O9o32,1,0
HtCKBrUzP8giWMN14hgy5fexIOy2,1,0
HtDD1Gl3tHNXnouFt6xbWWysf6E3,1,0
HtIrcz5K5OVfwtYP3V33g7IY8ZI2,2,0
HtKaHrRbdtSJ81lak3yBDSq3U8A3,3,0
HtLldhGpysMCmiWondbjGwtZqId2,1,0
HtMfBmdVNShivSHpAsONRcqqu4o2,1,0
HtOG1N5MT4OGN2WdOi3QPsoYaJi2,1,0
HtRQPSxcO0RdLyQ31MMbjuBf4Ri2,1,0
HtSgFU5C14XNmEfpXz1Mh5pKjzx1,1,0
HtTx1QxhcXXPpCU0HAyM28MvvV22,1,0
HtWd4dJLYDZwttDuIIMU30Uo1tt2,1,0
Htbt9cCAykXwzQA32HGVw3Jzn133,2,1
Htd19ZwVmFbKJDFzmUDAc8lhUUv2,1,0
Hte9v8rYb1SVJalhXRIukGMu2vl2,1,0
HtezLJEH6xhJcEGFNOAGZ9DRPgr1,1,0
HtnfOOS3XDesPkf5IGEVvoPMKy02,1,0
Hto1O2hMf3SCRzHGan7NjdZZK3r2,1,0
HtpMFFrVugRXv7yluqIxRINUkki2,3,0
HtqxLUiWlqNioI2rucyNu6oqsPC3,1,0
Httn7efzA6aNtxd3OIGl6nDCfBu1,1,0
HtvOilalMfcwKaLjEHXMu4QAMPE2,1,0
Htx1vhXdQBcckKUxRTppc13YsGr1,3,0
HtxJGkDeaqMv95W1Gh7c89KW0gy1,1,0
Htyts0sNNldhD1nKRd42G0ny1W33,2,0
HtzTnhIK3OXSV4CYlMazfpFhbwa2,1,0
Hu1mIrzDxRgmK7Iz3e16Uw0I7mn1,1,0
Hu5LrzTpJeTGyIMMDdPQUhndb0q2,1,0
Hu8z6h9w6VSbKOMACPwsfUhZgkD2,11,0
HuABEpPheON4mqF9EhzRA0pgHV32,2,0
HuE2tX6RR0Nj3VNLQsNo3sauC1u1,1,0
HuGw0dgaDYQe69AfEsy1nPpn0kC3,1,0
HuJC2xyD9MMgkESMBTbXnVY6oej2,1,0
HuKcjDXOYEX3LCGM8CVvQTS8H9D3,1,0
HuLHpiGXl3NW6boTpI4g1qlKDpE3,8,0
HuMcPdZpALNAfH3nqPMPAxFeres1,1,0
HuOOqCUtg4QdGsp3euU4AQtEILP2,2,0
HuQLXxENN6S4FD6qfxcrazKwaGJ3,5,0
HuQXYxeDJzWDTYS6Tp6UvoF3Y0W2,1,0
HuQY2w2I68RU6T6GA1FMIwMqeaL2,2,0
HuQqCIGN8dcxhARk0kdPSRqCPat1,1,0
HuSVU9xRvyZXk6fMZK41ww30zIf1,1,0
HuTB0RV4C4WvTBu8pRZCzzpr4623,1,0
HuXTWqVn9ndXnQS1U8Px79caBZr2,2,0
HuZZNY240RVI3PMVErYoLB897jh1,1,0
HubH0m7N9rcu6aGdAiMD3zKbny63,1,0
Hudx5tOyTFWs8Jhx0AEIBqSuEW52,1,0
HugKQGp84KadPy1idLFiRqoDhP13,1,0
HuhBFJ1M1FSmY25ucbFj83w2VMN2,18,0
HujZs6ULSsRLdopK7mYofpRlOx82,1,0
HunugRTz5iPGLaPIG5Cnonw7zQK2,2,0
Hv3wFezIRCbNLuhx1kOsLvtOfo32,1,0
Hv9BcyoUKCT74xG9G2KA8ByL3KA3,1,0
HvCKk3MSccfY4vWxD5jeYxl75xv2,1,0
HvEt0OxIlAeWK5ByppTmgQR2BFt2,2,0
HvHoRFlzJQTFX2QkIPjebz9kBw33,1,0
HvJb6FrOX0VD9WpgwHgLIOdEPBu2,2,1
HvLuLRRvUpPOcBGK6lokELKJlsY2,2,0
HvMtydCfyBdiDAycrGtwfImNDHz2,1,0
HvPOTKayEWSUVrTnHZmGiiJw5xk2,2,0
HvQqnQg7RNcqLg45IsAT2TEWZAA3,1,0
HvT4homTdJN2hEF8j48EC4l6OXE3,1,0
HvTjUYDUIEMkIRj6XcMGNn1Dznr2,1,0
HvTnFtOkcoXys2mcYB0zvHJcrjT2,3,0
HvU1COa8TYNwIcXVkvUgJq4mXrs1,1,0
HvWLmFrvk9MsALi1IOL5rPqGpa32,1,0
Hvf8B4mNhfPn1ZvMS9iNchWmvb42,1,0
HvgsJ47OgdhNrzfnIhWB1SxBcK63,1,0
HvjWA6empMTAoOU1iNPsFB0Iecu1,1,0
HvqDgPFk8AQa4Fp8cKIBQnqisnT2,3,0
HvqyQjRjFCXfI0nAMahtCAWeme73,1,0
HvsvrDQFETRWMOIdjR3I5jy19Qo2,2,0
Hvwa0BxgodUbb3dIYLRfv6JPjMI3,1,0
HvyJZnFEaUUBcdpHValF6R6ZFCb2,1,0
Hw2TXituYuaBkchcACRpQCm9njb2,1,0
Hw2ZwmRYfXSLs06vCvvnE73TQsB3,1,0
Hw4KptV5lgNgnHvLnqxJKHZ0E5n2,2,0
Hw4XNI8EYRQrt32oxHRRr866dQ23,3,0
Hw6wtXKeMRWG1xJvO4EjRqLdyU53,1,0
Hw9g53Cuy3aCCDb7npZu7Th1gUt2,1,0
HwDU9jKqimerWnBQF2VF5TeYVs72,1,0
HwF1jWU65zTbkv6v0GgB9xJe3eF3,1,0
HwFWbcrFmMTJvXxJEiEal3nv9fA3,1,0
HwFiQVZrgZbf3jnUufUDbYQYdu53,1,0
HwFnV78CRvQOhqTNWhfT20cLDbv1,1,0
HwH6awLtOagICuQlpZLsqzbiJqj2,1,0
HwHihJSziLd4skqEKQVbpDh8m4E2,1,0
HwJBkqCc84cKFs5AbHvWryCWeZX2,1,0
HwLngJ0CdVgabwH0F3vbLWVODo43,1,0
HwRK1jI8IzfVX3z76a0Ds8GS0ak1,2,0
HwRlU3catxOJ0RcE4eRLw5GohE52,1,0
HwSStGchRYYXiPgK9rIaVV4o9B33,2,0
HwVv0ZwGBVVTVZSbnbW9iAgTqh02,2,0
HwX3gIG1ItQWuLMQXjCcVlqHnFF2,1,0
HwX8nL4EDuW5sRqoxEv0McHjpT83,2,0
HwXrhm6ysjTPxU4fZWGsPjbhWRl2,1,0
Hwasj0Zv1TMgZh78DyXamBgApvd2,2,0
Hwd4CaX2DMYJOhlD9lcW96mKDXE2,2,1
Hwfv9DR3gQgR4RbN1sPqkfnqbvk2,11,0
HwoMtUDIPCYMjEGltm9bqVhsRYU2,1,0
Hwq2wL8rQGdy0AxoMEYNWFuHCZw1,1,0
HwqFepLC9hUz97sMYhrGi8VbJGE2,1,0
Hx1jskJbVTgf5PGLXoAHZTMY5nD2,1,0
Hx3Phc5e3HcZXDB8pB9XIOxL06o2,1,0
Hx4a3sKs0FWj3uxgPcxDn4fADDN2,1,0
Hx56U34aYDgHjU6NAM9uMiiQUCj2,1,0
Hx5ornVaQrXfsaW3fIAlQHoo0hw2,2,0
Hx7BscVey9VdFvzWX8Zgiic11u12,1,0
Hx7IxTgJ8OTtiLLs7qu7jMv2WM92,3,0
Hx7MJXtCIHV3IaTXMbZjcLPiG1t1,1,0
Hx8VDHmt8YTyckDqq33AF1ZMIQa2,1,0
HxCpCjHNTvfjM76WeRS9aA7TP0E3,2,0
HxIKfdG4fBft7M9KQPdze3Pzr012,1,0
HxJSx4Wpc7O0kPVHWBWA3MNUylU2,1,0
HxL3iq2KfQhPdUzkwzmNorbEnJs1,1,0
HxVJCA8yNmUgmgRsVLyPaV96gHA2,1,0
HxWqwqsnUbToMruJgn5Fh16zfvY2,1,0
HxXPAjR81iRhtO23hs0dGPZWgai1,1,0
HxZ8Dak7duU8q3zwWc5wnJErReT2,3,2
HxajxYRdzzVDTU8ZLGuEqYcxYqh2,1,0
HxcVTBeFDYQWRHPJmqC9YG0oUDI3,13,6
HxfgMBIaFkUSustjMdByq4Mkt9T2,2,0
HxiYXzs2gVaYabLAOWhkXQxrhcs2,1,0
HxkTWE8JySeESEdRPjfvX2whlLE3,1,1
HxmhcaAnycYuGOF9jEcxtIexiHx1,1,0
HxqdBF0c89gGqahGTeFrHoSTn7J2,1,0
Hy0rv78TFQhn0VVLUEoFcf06UZg2,1,0
Hy1GjbJKLQbjtwY8E483cNTxIxI2,2,0
Hy1fKLHWYcRr96FVXBHkCDBYKqV2,1,0
Hy2iGu1vw2agBWT7R4gM59M4L4X2,1,0
Hy3iAi9EvweIch7TE82q91ERW2L2,1,0
Hy7DYUmgqhfY0Y0TeXf2slKxwSN2,1,0
HyAvJSundeQHn8zuMxlrdZAOOZ73,1,0
HyL5UPvGEChoPyrMcOygJLhFzco2,1,0
HyMPtxm99AdVygdZ97bUf91xnFD3,4,0
HyRPPw4Z4ASPWCu3T5R9DQvqkb73,1,0
HyRf5kdZ7gMvmVb08b3CtDxma682,2,0
HyS4IaRPPZgYf00L52yQ7uaGPWU2,2,1
HyZRlEwkPgMdl5jIWGmHQLFe82L2,6,2
HyZiTzsx8GPUxWMEyQAd28r5jgk1,1,0
Hya3f0RI4zVxeRk8rw8VvBbE6iC2,1,0
HyaqX313IINLs7WMZIiDNx8oJ412,1,0
HyehT0LaL9WtngTYwmP8FPYjgNj1,1,0
Hyet6xcgItPIsOdgGJfeaWED7403,1,0
HyqPaPXgYSNBGO5efAJxbUeSbi52,1,0
Hyrw1fRGevd3n4NXOm4F8UhG7Vw1,1,0
Hyu16sS4FENCJ5xz0sJrSBtOD0Y2,1,0
HywiNXy8TDcJQgXBOL5cyhBTEVV2,1,0
HyyY8sY7VmYN0tmrxJdZC49ga9c2,2,0
HyyhsjW625Pkj92HvgS8LeeUlGj1,1,0
HyzNwGJjUAgNcIj50RDxxnX6DsI2,1,0
HyzTbwUMHTdzuWD79yJbWqgWzDe2,1,0
Hz4gqNv8ttT9WDnA0RfGkrkdHNa2,1,0
Hz6UghOUFcMonR5zgKaExwO9BWi1,1,0
Hz7r5hiAR5SIzt9NiqRo79Lnm7p1,3,0
Hz8pcxLOMjRa3eeILm4F1jjo5Sw1,1,0
Hz97VQ0NNUVNq1HH9F0c9sNLIi92,1,0
Hz9D32HemdM3xk4cK91ZZ1JmBmj1,1,0
Hz9oZIME0KgDbCN50VV3t1NsH3g1,1,0
HzDAsj0FkJUwAbo74JCs8IN7k4x2,1,0
